"","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpres.modsed","SYMBOL","GENENAME","ENTREZID","delabel"
"394","ENSG00000036448",23457.1660647471,-0.362647018897399,0.0888222974336834,-4.08283763621583,4.4489106905486e-05,0.0234481413695227,"NO","MYOM2","myomesin 2","9172","MYOM2"
"2462","ENSG00000107821",162.223193882983,1.06161698811734,0.259605074580707,4.08935376102329,4.32576690059529e-05,0.0234481413695227,"UP","KAZALD1","Kazal type serine peptidase inhibitor domain 1","81621",NA
"2937","ENSG00000113140",4322.55409336395,0.499700342423239,0.122344903858421,4.08435763700873,4.41989137536732e-05,0.0234481413695227,"NO","SPARC","secreted protein acidic and cysteine rich","6678",NA
"3043","ENSG00000114480",2043.94775578193,0.374781098750092,0.0917048630561648,4.08681814966079,4.37329635962867e-05,0.0234481413695227,"NO","GBE1","1,4-alpha-glucan branching enzyme 1","2632",NA
"8412","ENSG00000171055",2471.20131784962,-0.532445285967523,0.130813101209273,-4.07027492694117,4.69576889476694e-05,0.0234481413695227,"NO","FEZ2","fasciculation and elongation protein zeta 2","9637",NA
"9878","ENSG00000186918",490.172223191994,-0.311284991692,0.0757843286857566,-4.10751136930643,3.99945096875377e-05,0.0234481413695227,"NO","ZNF395","zinc finger protein 395","55893",NA
"11447","ENSG00000235423",288.016068419199,0.386734496961011,0.0948772499058613,4.07615626870229,4.57862549113633e-05,0.0234481413695227,"NO",NA,NA,NA,NA
"2311","ENSG00000106066",142.357610438513,0.662413513432934,0.164459436895939,4.0278230664992,5.62956824145353e-05,0.0267273736841605,"NO","CPVL","carboxypeptidase vitellogenic like","54504",NA
"6577","ENSG00000154451",19.1252267784394,-1.30850728723616,0.325316320792152,-4.02226142251309,5.76420290500266e-05,0.0267273736841605,"DOWN","GBP5","guanylate binding protein 5","115362",NA
"7660","ENSG00000165617",96.5693240509124,-1.13007265046595,0.282052034602723,-4.00661052510287,6.15963083458153e-05,0.0275760300432317,"DOWN","DACT1","dishevelled binding antagonist of beta catenin 1","51339",NA
"8273","ENSG00000169891",29.6217094243123,0.895288182155168,0.225428057830381,3.97150288554059,7.14206354854298e-05,0.0309084703502445,"NO","REPS2","RALBP1 associated Eps domain containing 2","9185",NA
"5840","ENSG00000144218",44.8760770365508,0.879284482358833,0.223731645190996,3.93008544503484,8.49156803739553e-05,0.0355632347837117,"NO","AFF3","ALF transcription elongation factor 3","3899",NA
"7686","ENSG00000165731",191.938511544236,0.500267834012506,0.127846780396547,3.91302645605003,9.1146544361645e-05,0.0358592601650678,"NO","RET","ret proto-oncogene","5979",NA
"10934","ENSG00000214050",176.585054776818,-0.347437103121538,0.0887806439956295,-3.91343301292837,9.09931511878151e-05,0.0358592601650678,"NO","FBXO16","F-box protein 16","157574",NA
"718","ENSG00000066382",195.492721081307,-0.75407287506777,0.193331663309422,-3.90041063196615,9.60296700348059e-05,0.0362252865228914,"NO","MPPED2","metallophosphoesterase domain containing 2","744",NA
"8079","ENSG00000168333",4975.1457106611,-0.735415374160425,0.188745181066527,-3.89633986947307,9.76573232920897e-05,0.0362252865228914,"NO","PPDPFL","pancreatic progenitor cell differentiation and proliferation factor like","492307",NA
"2281","ENSG00000105854",172.575007805581,0.367626710973642,0.0945544430289036,3.88798980986292,0.000101077869125687,0.0364526104127443,"NO","PON2","paraoxonase 2","5445",NA
"12261","ENSG00000261215",53.8239305974754,-0.501633003226656,0.129308959254998,-3.87933679241383,0.000104741650003728,0.0367529957296865,"NO",NA,NA,NA,NA
"564","ENSG00000056998",16.1221658346262,-2.20203823509145,0.575708253541188,-3.82492038553675,0.000130814353182258,0.0446937565096119,"DOWN","GYG2","glycogenin 2","8908",NA
"3138","ENSG00000115380",200.544742775732,-0.817082796557556,0.215001988087553,-3.80034995874003,0.000144491884906843,0.0457545888230622,"NO","EFEMP1","EGF containing fibulin extracellular matrix protein 1","2202",NA
"4845","ENSG00000135318",54.1595123613845,-0.806138042174607,0.211547673842148,-3.81066843011532,0.000138591549210688,0.0457545888230622,"NO","NT5E","5'-nucleotidase ecto","4907",NA
"8482","ENSG00000171606",256.786366953429,-0.492780795456395,0.129547132115466,-3.80387267096871,0.000142451421645242,0.0457545888230622,"NO","ZNF274","zinc finger protein 274","10782",NA
"1643","ENSG00000100307",2174.89036198773,-0.256994000302605,0.0680260497913165,-3.7778762854963,0.000158171413080557,0.0465808975585004,"NO","CBX7","chromobox 7","23492",NA
"3629","ENSG00000120889",99.0409695311142,-0.506019418808266,0.133800322644759,-3.78189984004563,0.00015563598691903,0.0465808975585004,"NO","TNFRSF10B","TNF receptor superfamily member 10b","8795",NA
"9518","ENSG00000183458",228.619480511344,-0.410382201130104,0.108489205911584,-3.78270075517517,0.000155135880208282,0.0465808975585004,"NO","PKD1P3","polycystin 1, transient receptor potential channel interacting pseudogene 3","339039",NA
"10636","ENSG00000204262",298.263843978049,0.475641100806925,0.126072509044976,3.77275826752399,0.000161452698924172,0.0465808975585004,"NO","COL5A2","collagen type V alpha 2 chain","1290",NA
"3208","ENSG00000115993",708.91308466129,0.284801924174884,0.0758344686544474,3.75557354364322,0.000172944965298057,0.0468884972458198,"NO","TRAK2","trafficking kinesin protein 2","66008",NA
"3320","ENSG00000117013",84.9562039973861,-0.532327884155863,0.141765735491382,-3.75498269952702,0.00017335345203723,0.0468884972458198,"NO","KCNQ4","potassium voltage-gated channel subfamily Q member 4","9132",NA
"10829","ENSG00000211899",25.2283325976753,-1.70607249475693,0.454241403263617,-3.75587183928898,0.00017273907930128,0.0468884972458198,"DOWN","IGHM","immunoglobulin heavy constant mu","3507",NA
"9895","ENSG00000187186",64.9382288730741,-0.455856825021448,0.12234268076136,-3.72606536152853,0.00019449199073693,0.0515324390966849,"NO","LOC730098","uncharacterized LOC730098","730098",NA
"9385","ENSG00000182022",203.22047070693,0.731560517279936,0.197088447936303,3.71183864371578,0.00020575914579569,0.053427419797309,"NO","CHST15","carbohydrate sulfotransferase 15","51363",NA
"11692","ENSG00000244255",38.7125379679704,-0.828703912585303,0.223824323227292,-3.7024747830635,0.000213506587611921,0.0543520789601093,"NO",NA,NA,NA,NA
"1233","ENSG00000085644",189.488595259233,-0.364974552670925,0.0989012806129739,-3.69029147457822,0.000223997243898351,0.0559260811063903,"NO","ZNF213","zinc finger protein 213","7760",NA
"8124","ENSG00000168685",21.2815612126034,-1.1287006208424,0.306602031896958,-3.68132139848875,0.000232028297549348,0.0568381771147771,"NO","IL7R","interleukin 7 receptor","3575",NA
"5123","ENSG00000137310",83.6200266025493,-0.406011031638323,0.110485084370772,-3.67480401495471,0.000238032060665883,0.0572290785856511,"NO","TCF19","transcription factor 19","6941",NA
"5436","ENSG00000140285",56.4248258200891,-1.21134089542716,0.331171268623104,-3.65774754695207,0.000254441474256123,0.0600620665503136,"NO","FGF7","fibroblast growth factor 7","2252",NA
"3491","ENSG00000119508",38.0636646391312,1.31435827425442,0.36072765962589,3.64363042084861,0.000268819340225459,0.0601738188646058,"NO","NR4A3","nuclear receptor subfamily 4 group A member 3","8013",NA
"5213","ENSG00000138061",84.1224586298069,-0.95417486805765,0.261702546465793,-3.64602821387667,0.000266324748108764,0.0601738188646058,"NO","CYP1B1","cytochrome P450 family 1 subfamily B member 1","1545",NA
"9905","ENSG00000187288",25.9547012735015,-2.50101891980805,0.68611755298067,-3.64517553725741,0.000267209350392254,0.0601738188646058,"NO","CIDEC","cell death inducing DFFA like effector c","63924",NA
"11228","ENSG00000227877",535.414681503359,0.628486118347467,0.172703905273589,3.63909615912768,0.000273596630024435,0.0602051702984279,"NO","MRLN","myoregulin","100507027",NA
"10516","ENSG00000198832",147.695581549189,-0.867909824885232,0.23883840317208,-3.63387886268824,0.00027919198299313,0.0604124919199968,"NO","SELENOM","selenoprotein M","140606",NA
"3692","ENSG00000121964",326.302530678854,0.309234054030573,0.0856407522537161,3.61082832521658,0.00030522065145705,0.0639141889978529,"NO","GTDC1","glycosyltransferase like domain containing 1","79712",NA
"4658","ENSG00000133392",995.645008214936,-1.00894882257912,0.279276613381846,-3.61272220527688,0.000302999261493336,0.0639141889978529,"NO","MYH11","myosin heavy chain 11","4629",NA
"1656","ENSG00000100344",126.217359225365,0.390948276080281,0.109054323465173,3.58489479057776,0.000337214115205698,0.068407044651806,"NO","PNPLA3","patatin like phospholipase domain containing 3","80339",NA
"7464","ENSG00000164172",1138.53063813394,0.241424239197232,0.067276030343315,3.58856249343525,0.000332506295268769,0.068407044651806,"NO","MOCS2","molybdenum cofactor synthesis 2","4338",NA
"4758","ENSG00000134440",2167.85714668949,0.327546870673138,0.0923456081081921,3.54696749941138,0.000389692662115158,0.0744026445917809,"NO","NARS1","asparaginyl-tRNA synthetase 1","4677",NA
"5914","ENSG00000144908",2086.22006730603,-0.346871968529411,0.0977325644393763,-3.54919540400044,0.000386410222842522,0.0744026445917809,"NO","ALDH1L1","aldehyde dehydrogenase 1 family member L1","10840",NA
"9802","ENSG00000185989",433.8027969643,-0.29693154921133,0.0835328992588487,-3.55466590823347,0.0003784596537369,0.0744026445917809,"NO","RASA3","RAS p21 protein activator 3","22821",NA
"10103","ENSG00000196208",161.810903512839,0.905908241961965,0.255104987499276,3.55111928952206,0.000383596512629986,0.0744026445917809,"NO","GREB1","growth regulating estrogen receptor binding 1","9687",NA
"3909","ENSG00000124762",204.540521128415,-1.72105146163263,0.487118087799977,-3.53312986057569,0.000410670696999917,0.0758397619715388,"NO","CDKN1A","cyclin dependent kinase inhibitor 1A","1026",NA
"4961","ENSG00000136144",199.564377947043,0.374787631669286,0.106156504969692,3.5305196961438,0.000414744134636005,0.0758397619715388,"NO","RCBTB1","RCC1 and BTB domain containing protein 1","55213",NA
"5408","ENSG00000139780",49.6855638926748,-1.5218017513056,0.430820311683279,-3.53233519877392,0.000411906877030044,0.0758397619715388,"NO","METTL21C","methyltransferase 21C, AARS1 lysine","196541",NA
"10526","ENSG00000198848",38.2388517670166,-0.824172034020941,0.233921302935342,-3.52328763425514,0.000426228519834737,0.0768572899029777,"NO","CES1","carboxylesterase 1","1066",NA
"2431","ENSG00000107518",86.0497546369183,1.84179293016118,0.523535469679524,3.51799073191471,0.000434827548959038,0.0773337817552766,"NO","ATRNL1","attractin like 1","26033",NA
"1625","ENSG00000100242",1507.89263257255,-0.346658184409192,0.0988835810090429,-3.50572037209585,0.000455373356271276,0.0789557875223859,"NO","SUN2","Sad1 and UNC84 domain containing 2","25777",NA
"1933","ENSG00000102699",257.426045148177,0.328240209957698,0.0939487736285708,3.49382112485475,0.000476159940340035,0.0789557875223859,"NO","PARP4","poly(ADP-ribose) polymerase family member 4","143",NA
"3993","ENSG00000125834",301.400493674126,-0.235757700888809,0.0673916249698954,-3.49832343401906,0.000468192979251593,0.0789557875223859,"NO","STK35","serine/threonine kinase 35","140901",NA
"6083","ENSG00000147231",95.461316295649,-0.718129295875134,0.205346122207726,-3.49716511884593,0.000470230682989239,0.0789557875223859,"NO","RADX","RPA1 related single stranded DNA binding protein, X-linked","55086",NA
"8843","ENSG00000175161",277.397677115073,0.674011497699589,0.193233281082133,3.48807148502075,0.000486517985195323,0.0789557875223859,"NO","CADM2","cell adhesion molecule 2","253559",NA
"8977","ENSG00000176623",1501.69840638936,0.200618834230831,0.0574136296121726,3.49427192786809,0.000475356571509991,0.0789557875223859,"NO","RMDN1","regulator of microtubule dynamics 1","51115",NA
"9629","ENSG00000184601",102.7465271301,-0.976256355207461,0.279770920989411,-3.48948472469879,0.000483952716477586,0.0789557875223859,"NO","C14orf180","chromosome 14 open reading frame 180","400258",NA
"5458","ENSG00000140450",242.488704817802,0.371371511051301,0.106665880030419,3.48163359216081,0.000498365117688378,0.0798799299129409,"NO","ARRDC4","arrestin domain containing 4","91947",NA
"2030","ENSG00000103381",200.860362467001,0.435713083481943,0.12539088639593,3.47483853097705,0.000511160934159799,0.0809317366853253,"NO","CPPED1","calcineurin like phosphoesterase domain containing 1","55313",NA
"9675","ENSG00000185046",149.466674559991,0.522268327701902,0.151582579745121,3.4454376524009,0.000570135474323411,0.089181552567962,"NO","ANKS1B","ankyrin repeat and sterile alpha motif domain containing 1B","56899",NA
"5874","ENSG00000144635",846.023670028439,0.174758495275376,0.0509704157200177,3.42862605310756,0.00060664475027025,0.0926596328559842,"NO","DYNC1LI1","dynein cytoplasmic 1 light intermediate chain 1","51143",NA
"9911","ENSG00000187498",1394.11875413516,0.378641959608312,0.11040048717983,3.42971276015791,0.000604220517441703,0.0926596328559842,"NO","COL4A1","collagen type IV alpha 1 chain","1282",NA
"92","ENSG00000006016",152.53137593734,0.474115331043995,0.138569023564871,3.42151022535016,0.000622743832272973,0.0940125950511629,"NO","CRLF1","cytokine receptor like factor 1","9244",NA
"3547","ENSG00000119922",88.5674727004683,-0.412588043070258,0.12100633300761,-3.40964008093948,0.000650486625574733,0.0959689529526905,"NO","IFIT2","interferon induced protein with tetratricopeptide repeats 2","3433",NA
"8127","ENSG00000168710",1768.19582915339,0.262546867429858,0.0769438801524212,3.41218647811585,0.000644440113511479,0.0959689529526905,"NO","AHCYL1","adenosylhomocysteinase like 1","10768",NA
"84","ENSG00000005844",31.2157219575577,-0.861242533433014,0.254607335786353,-3.38263047595653,0.00071795164356753,0.0979186395969843,"NO","ITGAL","integrin subunit alpha L","3683",NA
"1634","ENSG00000100288",172.576178401086,-0.487713084236621,0.14406762898812,-3.38530652348586,0.000710988113462841,0.0979186395969843,"NO","CHKB","choline kinase beta","1120",NA
"2758","ENSG00000111328",743.35909351258,0.311086275307998,0.0920288896391917,3.38031107978856,0.000724038311739235,0.0979186395969843,"NO","CDK2AP1","cyclin dependent kinase 2 associated protein 1","8099",NA
"3677","ENSG00000121753",28.625589067119,-1.05797818490507,0.312704112532001,-3.3833203418353,0.00071615045863175,0.0979186395969843,"NO","ADGRB2","adhesion G protein-coupled receptor B2","576",NA
"5227","ENSG00000138119",116.932107772129,-0.469719419565505,0.138570849669072,-3.38974193120173,0.000699584481926494,0.0979186395969843,"NO","MYOF","myoferlin","26509",NA
"6218","ENSG00000149016",263.068085820343,-0.232581950435458,0.0684510222766025,-3.39778636899857,0.000679334465028853,0.0979186395969843,"NO","TUT1","terminal uridylyl transferase 1, U6 snRNA-specific","64852",NA
"7869","ENSG00000166923",65.0766651294864,1.16521574474866,0.343042621770571,3.39670837033178,0.000682016097733406,0.0979186395969843,"NO","GREM1","gremlin 1, DAN family BMP antagonist","26585",NA
"8451","ENSG00000171385",183.208459193275,-0.459729523976951,0.13582125798182,-3.38481273703477,0.000712268289428798,0.0979186395969843,"NO","KCND3","potassium voltage-gated channel subfamily D member 3","3752",NA
"58","ENSG00000005020",276.612847652691,-0.701608481092892,0.207770929744845,-3.37683660536394,0.000733245935245772,0.098141566776246,"NO","SKAP2","src kinase associated phosphoprotein 2","8935",NA
"5144","ENSG00000137507",283.588837730884,-0.568452749324579,0.16863771239814,-3.37085187672914,0.000749361377152952,0.0992750893834365,"NO","LRRC32","leucine rich repeat containing 32","2615",NA
"4103","ENSG00000127252",547.646389822764,0.361297877429826,0.107387086958723,3.36444434486522,0.000766979513920617,0.100582778073044,"NO","PLAAT1","phospholipase A and acyltransferase 1","57110",NA
"3522","ENSG00000119711",1586.47818977717,-0.590778822157499,0.176026460234432,-3.35619327554903,0.000790233223550587,0.101580177637201,"NO","ALDH6A1","aldehyde dehydrogenase 6 family member A1","4329",NA
"4451","ENSG00000131373",252.06022336521,-0.248995371432916,0.0741492826067732,-3.35802805744436,0.000785006445850458,0.101580177637201,"NO","HACL1","2-hydroxyacyl-CoA lyase 1","26061",NA
"986","ENSG00000075945",571.447430040717,0.266574782019316,0.0795903889527413,3.34933382694738,0.000810061308177454,0.101889158118945,"NO","KIFAP3","kinesin associated protein 3","22920",NA
"4232","ENSG00000129084",1315.9983692607,0.161431789936809,0.0482270027960118,3.34733200442966,0.000815934257799808,0.101889158118945,"NO","PSMA1","proteasome 20S subunit alpha 1","5682",NA
"8698","ENSG00000173542",522.373521535655,0.351660402889852,0.105059549646683,3.34724833746662,0.000816180578015122,0.101889158118945,"NO","MOB1B","MOB kinase activator 1B","92597",NA
"421","ENSG00000040341",2010.73990324697,0.302817232773934,0.0913886869814783,3.31350895582191,0.000921331564503728,0.104151549408247,"NO","STAU2","staufen double-stranded RNA binding protein 2","27067",NA
"771","ENSG00000068305",3166.02222045533,0.166954857063659,0.0501216260376067,3.33099442820133,0.00086536334486563,0.104151549408247,"NO","MEF2A","myocyte enhancer factor 2A","4205",NA
"961","ENSG00000075234",267.707869633625,-0.354419773520338,0.106744325602506,-3.3202680472227,0.000899310559468349,0.104151549408247,"NO","TTC38","tetratricopeptide repeat domain 38","55020",NA
"4367","ENSG00000130635",293.074640590868,0.497268036590417,0.149237540743199,3.33205729680371,0.000862065056697402,0.104151549408247,"NO","COL5A1","collagen type V alpha 1 chain","1289",NA
"5150","ENSG00000137573",131.093484044441,-0.678100892642191,0.203419431082626,-3.33351090912627,0.000857573085642967,0.104151549408247,"NO","SULF1","sulfatase 1","23213",NA
"5259","ENSG00000138411",105.961973172659,0.650471308425241,0.196120419389847,3.31669343992294,0.00091089505205939,0.104151549408247,"NO","HECW2","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2","57520",NA
"6335","ENSG00000151092",948.137864563838,0.224751288803604,0.0678032716597797,3.31475581195184,0.000917232113221456,0.104151549408247,"NO","NGLY1","N-glycanase 1","55768",NA
"6619","ENSG00000155099",223.046109622453,0.420511539671951,0.127015207255781,3.31071805303702,0.000930569185192685,0.104151549408247,"NO","PIP4P2","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2","55529",NA
"9964","ENSG00000188042",17.6533294027774,-0.842031410282109,0.253455589057912,-3.32220494095994,0.000893090713808623,0.104151549408247,"NO","ARL4C","ARF like GTPase 4C","10123",NA
"10798","ENSG00000210112",512.370200090361,1.07595838832218,0.323450628733178,3.3264996037765,0.000879441448703553,0.104151549408247,"NO",NA,NA,NA,NA
"11992","ENSG00000255690",106.856074668276,0.490899418821726,0.148262412717066,3.31101733625854,0.000929574494455445,0.104151549408247,"NO","TRIL","TLR4 interactor with leucine rich repeats","9865",NA
"12715","ENSG00000272770",373.917536580723,0.306597588341618,0.0924622032282556,3.31592345452487,0.000913408434889644,0.104151549408247,"NO",NA,NA,NA,NA
"72","ENSG00000005302",568.049694577672,0.256633306445973,0.0776160789115837,3.3064451341109,0.000944878526975445,0.1043251079811,"NO","MSL3","MSL complex subunit 3","10943",NA
"10445","ENSG00000198517",648.988908557531,-0.302996763798171,0.0916654097083319,-3.30546456686627,0.000948190922111209,0.1043251079811,"NO","MAFK","MAF bZIP transcription factor K","7975",NA
"12357","ENSG00000263798",57.8975476133655,-0.350160034808076,0.106304119035729,-3.29394606704172,0.000987914520222576,0.107782304336552,"NO",NA,NA,NA,NA
"2099","ENSG00000104368",173.449002803476,-0.559680106302373,0.17015863610602,-3.28916662186723,0.00100484518005802,0.108715874772444,"NO","PLAT","plasminogen activator, tissue type","5327",NA
"10039","ENSG00000188917",459.512554166743,0.296540044615106,0.0902208187664913,3.28682502186783,0.00101323771288718,0.108717894433175,"NO","TRMT2B","tRNA methyltransferase 2 homolog B","79979",NA
"9543","ENSG00000183666",112.043926478969,-1.1496162431848,0.350020302485476,-3.28442731756254,0.00102189852373238,0.108748430603422,"NO",NA,NA,NA,NA
"1597","ENSG00000100105",352.403919420913,-0.29475453654017,0.0900024143098654,-3.274962552953,0.00105675980600764,0.109759300491178,"NO","PATZ1","POZ/BTB and AT hook containing zinc finger 1","23598",NA
"7694","ENSG00000165795",19916.477638447,0.300148703590486,0.091580381012162,3.27743453644974,0.00104755018392598,0.109759300491178,"NO","NDRG2","NDRG family member 2","57447",NA
"12638","ENSG00000271503",20.3746054970078,-1.05066139850017,0.320775976732912,-3.27537432572447,0.00105522052376019,0.109759300491178,"NO","CCL5","C-C motif chemokine ligand 5","6352",NA
"9625","ENSG00000184557",49.5800799759185,-0.949895092489951,0.290598618276319,-3.26875295596462,0.00108022572077006,0.111306115339347,"NO","SOCS3","suppressor of cytokine signaling 3","9021",NA
"5980","ENSG00000145864",13.5397933537961,-1.26915684717675,0.388727540759702,-3.26490077007767,0.00109502430890932,0.111942524429683,"NO","GABRB2","gamma-aminobutyric acid type A receptor subunit beta2","2561",NA
"12014","ENSG00000256206",954.460071089158,0.148117193109201,0.0454014722981381,3.26238744278068,0.00110478035818834,0.112057526487181,"NO",NA,NA,NA,NA
"4293","ENSG00000129965",219.509239187574,-0.534979929751896,0.164221451090274,-3.25767386781774,0.00112329421628608,0.112182529308016,"NO","INS-IGF2","INS-IGF2 readthrough","723961",NA
"5195","ENSG00000137955",695.254311947777,0.235700253280427,0.0723462463559556,3.25794723503334,0.00112221270447625,0.112182529308016,"NO","RABGGTB","Rab geranylgeranyltransferase subunit beta","5876",NA
"2829","ENSG00000111913",764.627536683091,-0.420969321767985,0.12972022575761,-3.24520959865265,0.00117364203512179,0.113711899567061,"NO","RIPOR2","RHO family interacting cell polarization regulator 2","9750",NA
"3448","ENSG00000118939",255.122970425704,0.338706371789027,0.104279174865719,3.24807299468164,0.00116189459124879,0.113711899567061,"NO","UCHL3","ubiquitin C-terminal hydrolase L3","7347",NA
"8276","ENSG00000169896",42.9430021186721,-0.693706438545601,0.213701027367193,-3.24615397076981,0.0011697555539769,0.113711899567061,"NO","ITGAM","integrin subunit alpha M","3684",NA
"9516","ENSG00000183426",202.398698232183,-0.352482498535968,0.10853857501074,-3.24753202721789,0.00116410561871609,0.113711899567061,"NO","NPIPA1","nuclear pore complex interacting protein family member A1","9284",NA
"3931","ENSG00000125249",591.011763523425,0.323704838271017,0.100319046143889,3.22675354993631,0.00125203248708873,0.119319280369528,"NO","RAP2A","RAP2A, member of RAS oncogene family","5911",NA
"5020","ENSG00000136636",479.893416245391,0.239946681862558,0.0743733406056717,3.22624585514799,0.00125425566805898,0.119319280369528,"NO","KCTD3","potassium channel tetramerization domain containing 3","51133",NA
"8399","ENSG00000170917",112.916979157044,0.380922128901885,0.118110072932405,3.22514515015064,0.00125908814685553,0.119319280369528,"NO","NUDT6","nudix hydrolase 6","11162",NA
"3461","ENSG00000119139",446.301084254194,-0.458104614791636,0.142261310309027,-3.22016304922624,0.00128117705490507,0.120532765969801,"NO","TJP2","tight junction protein 2","9414",NA
"4551","ENSG00000132463",5578.48230344235,0.342017867661521,0.106280055741738,3.21808137260137,0.00129051200425461,0.12053753490099,"NO","GRSF1","G-rich RNA sequence binding factor 1","2926",NA
"1879","ENSG00000101892",1822.74927179118,-0.447840958023527,0.139255414618527,-3.21596800562716,0.00130005325077143,0.120561366819754,"NO","ATP1B4","ATPase Na+/K+ transporting family member beta 4","23439",NA
"1551","ENSG00000099860",61.9050862950426,-0.489279644508468,0.15251369285923,-3.20810305839275,0.00133613609915015,0.123028758689832,"NO","GADD45B","growth arrest and DNA damage inducible beta","4616",NA
"196","ENSG00000010610",48.1238866966149,-0.731427667338328,0.230528683875788,-3.17282715122961,0.00150962371219773,0.124602270099545,"NO","CD4","CD4 molecule","920",NA
"251","ENSG00000013561",839.655498170335,0.236604496806501,0.0745715880090423,3.17285045314861,0.00150950256011825,0.124602270099545,"NO","RNF14","ring finger protein 14","9604",NA
"906","ENSG00000072864",188.164575072157,-0.490948126521464,0.154480508828743,-3.17805870943712,0.0014826472543758,0.124602270099545,"NO","NDE1","nudE neurodevelopment protein 1","54820",NA
"1572","ENSG00000099999",62.4677535249982,-0.376076930334342,0.118715830567316,-3.1678751564737,0.00153557446013457,0.124602270099545,"NO","RNF215","ring finger protein 215","200312",NA
"1807","ENSG00000101224",97.2390281818727,-0.413116099649498,0.129289980852718,-3.19526769920481,0.00139701195211112,0.124602270099545,"NO","CDC25B","cell division cycle 25B","994",NA
